fecha;anio;mes;dia;hora;barra;tension;valor
01/06/2024;2024;6;1;1;QUILLOTA______220;220;72,99
01/06/2024;2024;6;1;2;QUILLOTA______220;220;67,06
01/06/2024;2024;6;1;3;QUILLOTA______220;220;63,93
01/06/2024;2024;6;1;4;QUILLOTA______220;220;62,46
01/06/2024;2024;6;1;5;QUILLOTA______220;220;58,81
01/06/2024;2024;6;1;6;QUILLOTA______220;220;61,98
01/06/2024;2024;6;1;7;QUILLOTA______220;220;61,76
01/06/2024;2024;6;1;8;QUILLOTA______220;220;56,06
01/06/2024;2024;6;1;9;QUILLOTA______220;220;15,15
01/06/2024;2024;6;1;10;QUILLOTA______220;220;0,0
01/06/2024;2024;6;1;11;QUILLOTA______220;220;0,0
01/06/2024;2024;6;1;12;QUILLOTA______220;220;0,0
01/06/2024;2024;6;1;13;QUILLOTA______220;220;0,0
01/06/2024;2024;6;1;14;QUILLOTA______220;220;0,0
01/06/2024;2024;6;1;15;QUILLOTA______220;220;0,0
01/06/2024;2024;6;1;16;QUILLOTA______220;220;0,0
01/06/2024;2024;6;1;17;QUILLOTA______220;220;0,0
01/06/2024;2024;6;1;18;QUILLOTA______220;220;71,69
01/06/2024;2024;6;1;19;QUILLOTA______220;220;97,86
01/06/2024;2024;6;1;20;QUILLOTA______220;220;100,57
01/06/2024;2024;6;1;21;QUILLOTA______220;220;100,57
01/06/2024;2024;6;1;22;QUILLOTA______220;220;100,57
01/06/2024;2024;6;1;23;QUILLOTA______220;220;93,96
01/06/2024;2024;6;1;24;QUILLOTA______220;220;86,87
02/06/2024;2024;6;2;1;QUILLOTA______220;220;73,83
02/06/2024;2024;6;2;2;QUILLOTA______220;220;76,45
02/06/2024;2024;6;2;3;QUILLOTA______220;220;65,6
02/06/2024;2024;6;2;4;QUILLOTA______220;220;64,96
02/06/2024;2024;6;2;5;QUILLOTA______220;220;65,69
02/06/2024;2024;6;2;6;QUILLOTA______220;220;63,06
02/06/2024;2024;6;2;7;QUILLOTA______220;220;57,38
02/06/2024;2024;6;2;8;QUILLOTA______220;220;55,14
02/06/2024;2024;6;2;9;QUILLOTA______220;220;0,0
02/06/2024;2024;6;2;10;QUILLOTA______220;220;0,0
02/06/2024;2024;6;2;11;QUILLOTA______220;220;0,0
02/06/2024;2024;6;2;12;QUILLOTA______220;220;0,0
02/06/2024;2024;6;2;13;QUILLOTA______220;220;20,15
02/06/2024;2024;6;2;14;QUILLOTA______220;220;49,65
02/06/2024;2024;6;2;15;QUILLOTA______220;220;0,0
02/06/2024;2024;6;2;16;QUILLOTA______220;220;0,0
02/06/2024;2024;6;2;17;QUILLOTA______220;220;27,14
02/06/2024;2024;6;2;18;QUILLOTA______220;220;96,17
02/06/2024;2024;6;2;19;QUILLOTA______220;220;103,33
02/06/2024;2024;6;2;20;QUILLOTA______220;220;101,21
02/06/2024;2024;6;2;21;QUILLOTA______220;220;101,21
02/06/2024;2024;6;2;22;QUILLOTA______220;220;101,21
02/06/2024;2024;6;2;23;QUILLOTA______220;220;101,6
02/06/2024;2024;6;2;24;QUILLOTA______220;220;101,34
03/06/2024;2024;6;3;1;QUILLOTA______220;220;92,25
03/06/2024;2024;6;3;2;QUILLOTA______220;220;77,34
03/06/2024;2024;6;3;3;QUILLOTA______220;220;74,8
03/06/2024;2024;6;3;4;QUILLOTA______220;220;78,95
03/06/2024;2024;6;3;5;QUILLOTA______220;220;78,95
03/06/2024;2024;6;3;6;QUILLOTA______220;220;76,35
03/06/2024;2024;6;3;7;QUILLOTA______220;220;95,24
03/06/2024;2024;6;3;8;QUILLOTA______220;220;103,71
03/06/2024;2024;6;3;9;QUILLOTA______220;220;67,74
03/06/2024;2024;6;3;10;QUILLOTA______220;220;66,01
03/06/2024;2024;6;3;11;QUILLOTA______220;220;95,71
03/06/2024;2024;6;3;12;QUILLOTA______220;220;95,71
03/06/2024;2024;6;3;13;QUILLOTA______220;220;95,71
03/06/2024;2024;6;3;14;QUILLOTA______220;220;95,71
03/06/2024;2024;6;3;15;QUILLOTA______220;220;80,29
03/06/2024;2024;6;3;16;QUILLOTA______220;220;74,24
03/06/2024;2024;6;3;17;QUILLOTA______220;220;73,42
03/06/2024;2024;6;3;18;QUILLOTA______220;220;91,15
03/06/2024;2024;6;3;19;QUILLOTA______220;220;90,65
03/06/2024;2024;6;3;20;QUILLOTA______220;220;81,55
03/06/2024;2024;6;3;21;QUILLOTA______220;220;91,43
03/06/2024;2024;6;3;22;QUILLOTA______220;220;96,35
03/06/2024;2024;6;3;23;QUILLOTA______220;220;85,0
03/06/2024;2024;6;3;24;QUILLOTA______220;220;77,84
04/06/2024;2024;6;4;1;QUILLOTA______220;220;72,22
04/06/2024;2024;6;4;2;QUILLOTA______220;220;72,52
04/06/2024;2024;6;4;3;QUILLOTA______220;220;72,01
04/06/2024;2024;6;4;4;QUILLOTA______220;220;71,98
04/06/2024;2024;6;4;5;QUILLOTA______220;220;71,98
04/06/2024;2024;6;4;6;QUILLOTA______220;220;72,03
04/06/2024;2024;6;4;7;QUILLOTA______220;220;79,75
04/06/2024;2024;6;4;8;QUILLOTA______220;220;91,06
04/06/2024;2024;6;4;9;QUILLOTA______220;220;67,72
04/06/2024;2024;6;4;10;QUILLOTA______220;220;67,72
04/06/2024;2024;6;4;11;QUILLOTA______220;220;63,97
04/06/2024;2024;6;4;12;QUILLOTA______220;220;70,29
04/06/2024;2024;6;4;13;QUILLOTA______220;220;70,2
04/06/2024;2024;6;4;14;QUILLOTA______220;220;69,48
04/06/2024;2024;6;4;15;QUILLOTA______220;220;64,11
04/06/2024;2024;6;4;16;QUILLOTA______220;220;70,5
04/06/2024;2024;6;4;17;QUILLOTA______220;220;74,66
04/06/2024;2024;6;4;18;QUILLOTA______220;220;97,67
04/06/2024;2024;6;4;19;QUILLOTA______220;220;100,61
04/06/2024;2024;6;4;20;QUILLOTA______220;220;94,24
04/06/2024;2024;6;4;21;QUILLOTA______220;220;88,72
04/06/2024;2024;6;4;22;QUILLOTA______220;220;75,74
04/06/2024;2024;6;4;23;QUILLOTA______220;220;75,0
04/06/2024;2024;6;4;24;QUILLOTA______220;220;88,39
05/06/2024;2024;6;5;1;QUILLOTA______220;220;80,46
05/06/2024;2024;6;5;2;QUILLOTA______220;220;73,86
05/06/2024;2024;6;5;3;QUILLOTA______220;220;69,74
05/06/2024;2024;6;5;4;QUILLOTA______220;220;69,74
05/06/2024;2024;6;5;5;QUILLOTA______220;220;69,74
05/06/2024;2024;6;5;6;QUILLOTA______220;220;69,74
05/06/2024;2024;6;5;7;QUILLOTA______220;220;69,64
05/06/2024;2024;6;5;8;QUILLOTA______220;220;80,58
05/06/2024;2024;6;5;9;QUILLOTA______220;220;51,08
05/06/2024;2024;6;5;10;QUILLOTA______220;220;42,07
05/06/2024;2024;6;5;11;QUILLOTA______220;220;51,14
05/06/2024;2024;6;5;12;QUILLOTA______220;220;51,99
05/06/2024;2024;6;5;13;QUILLOTA______220;220;52,09
05/06/2024;2024;6;5;14;QUILLOTA______220;220;49,04
05/06/2024;2024;6;5;15;QUILLOTA______220;220;37,54
05/06/2024;2024;6;5;16;QUILLOTA______220;220;47,74
05/06/2024;2024;6;5;17;QUILLOTA______220;220;56,89
05/06/2024;2024;6;5;18;QUILLOTA______220;220;119,59
05/06/2024;2024;6;5;19;QUILLOTA______220;220;86,1
05/06/2024;2024;6;5;20;QUILLOTA______220;220;81,94
05/06/2024;2024;6;5;21;QUILLOTA______220;220;81,02
05/06/2024;2024;6;5;22;QUILLOTA______220;220;80,31
05/06/2024;2024;6;5;23;QUILLOTA______220;220;80,31
05/06/2024;2024;6;5;24;QUILLOTA______220;220;76,87
06/06/2024;2024;6;6;1;QUILLOTA______220;220;61,88
06/06/2024;2024;6;6;2;QUILLOTA______220;220;61,41
06/06/2024;2024;6;6;3;QUILLOTA______220;220;60,1
06/06/2024;2024;6;6;4;QUILLOTA______220;220;61,88
06/06/2024;2024;6;6;5;QUILLOTA______220;220;65,25
06/06/2024;2024;6;6;6;QUILLOTA______220;220;72,75
06/06/2024;2024;6;6;7;QUILLOTA______220;220;92,11
06/06/2024;2024;6;6;8;QUILLOTA______220;220;96,55
06/06/2024;2024;6;6;9;QUILLOTA______220;220;42,01
06/06/2024;2024;6;6;10;QUILLOTA______220;220;16,49
06/06/2024;2024;6;6;11;QUILLOTA______220;220;44,89
06/06/2024;2024;6;6;12;QUILLOTA______220;220;51,63
06/06/2024;2024;6;6;13;QUILLOTA______220;220;47,64
06/06/2024;2024;6;6;14;QUILLOTA______220;220;4,89
06/06/2024;2024;6;6;15;QUILLOTA______220;220;0,0
06/06/2024;2024;6;6;16;QUILLOTA______220;220;0,0
06/06/2024;2024;6;6;17;QUILLOTA______220;220;14,13
06/06/2024;2024;6;6;18;QUILLOTA______220;220;85,69
06/06/2024;2024;6;6;19;QUILLOTA______220;220;76,46
06/06/2024;2024;6;6;20;QUILLOTA______220;220;71,88
06/06/2024;2024;6;6;21;QUILLOTA______220;220;70,07
06/06/2024;2024;6;6;22;QUILLOTA______220;220;75,04
06/06/2024;2024;6;6;23;QUILLOTA______220;220;75,61
06/06/2024;2024;6;6;24;QUILLOTA______220;220;75,18
07/06/2024;2024;6;7;1;QUILLOTA______220;220;72,33
07/06/2024;2024;6;7;2;QUILLOTA______220;220;67,43
07/06/2024;2024;6;7;3;QUILLOTA______220;220;65,02
07/06/2024;2024;6;7;4;QUILLOTA______220;220;68,77
07/06/2024;2024;6;7;5;QUILLOTA______220;220;70,38
07/06/2024;2024;6;7;6;QUILLOTA______220;220;74,52
