fecha;anio;mes;dia;hora;barra;tension;valor
01/03/2024;2024;3;1;1;QUILLOTA______220;220;71,46
01/03/2024;2024;3;1;2;QUILLOTA______220;220;79,47
01/03/2024;2024;3;1;3;QUILLOTA______220;220;75,1
01/03/2024;2024;3;1;4;QUILLOTA______220;220;71,89
01/03/2024;2024;3;1;5;QUILLOTA______220;220;69,96
01/03/2024;2024;3;1;6;QUILLOTA______220;220;74,72
01/03/2024;2024;3;1;7;QUILLOTA______220;220;77,65
01/03/2024;2024;3;1;8;QUILLOTA______220;220;85,87
01/03/2024;2024;3;1;9;QUILLOTA______220;220;36,04
01/03/2024;2024;3;1;10;QUILLOTA______220;220;0,0
01/03/2024;2024;3;1;11;QUILLOTA______220;220;0,0
01/03/2024;2024;3;1;12;QUILLOTA______220;220;0,0
01/03/2024;2024;3;1;13;QUILLOTA______220;220;0,0
01/03/2024;2024;3;1;14;QUILLOTA______220;220;0,0
01/03/2024;2024;3;1;15;QUILLOTA______220;220;0,0
01/03/2024;2024;3;1;16;QUILLOTA______220;220;0,0
01/03/2024;2024;3;1;17;QUILLOTA______220;220;0,0
01/03/2024;2024;3;1;18;QUILLOTA______220;220;0,0
01/03/2024;2024;3;1;19;QUILLOTA______220;220;0,0
01/03/2024;2024;3;1;20;QUILLOTA______220;220;65,51
01/03/2024;2024;3;1;21;QUILLOTA______220;220;87,92
01/03/2024;2024;3;1;22;QUILLOTA______220;220;91,61
01/03/2024;2024;3;1;23;QUILLOTA______220;220;91,61
01/03/2024;2024;3;1;24;QUILLOTA______220;220;92,17
02/03/2024;2024;3;2;1;QUILLOTA______220;220;85,82
02/03/2024;2024;3;2;2;QUILLOTA______220;220;85,82
02/03/2024;2024;3;2;3;QUILLOTA______220;220;85,82
02/03/2024;2024;3;2;4;QUILLOTA______220;220;84,7
02/03/2024;2024;3;2;5;QUILLOTA______220;220;79,07
02/03/2024;2024;3;2;6;QUILLOTA______220;220;79,07
02/03/2024;2024;3;2;7;QUILLOTA______220;220;79,07
02/03/2024;2024;3;2;8;QUILLOTA______220;220;77,99
02/03/2024;2024;3;2;9;QUILLOTA______220;220;46,51
02/03/2024;2024;3;2;10;QUILLOTA______220;220;0,0
02/03/2024;2024;3;2;11;QUILLOTA______220;220;0,0
02/03/2024;2024;3;2;12;QUILLOTA______220;220;0,0
02/03/2024;2024;3;2;13;QUILLOTA______220;220;0,0
02/03/2024;2024;3;2;14;QUILLOTA______220;220;0,0
02/03/2024;2024;3;2;15;QUILLOTA______220;220;0,0
02/03/2024;2024;3;2;16;QUILLOTA______220;220;0,0
02/03/2024;2024;3;2;17;QUILLOTA______220;220;0,0
02/03/2024;2024;3;2;18;QUILLOTA______220;220;0,0
02/03/2024;2024;3;2;19;QUILLOTA______220;220;0,0
02/03/2024;2024;3;2;20;QUILLOTA______220;220;33,82
02/03/2024;2024;3;2;21;QUILLOTA______220;220;87,5
02/03/2024;2024;3;2;22;QUILLOTA______220;220;90,63
02/03/2024;2024;3;2;23;QUILLOTA______220;220;90,63
02/03/2024;2024;3;2;24;QUILLOTA______220;220;84,27
03/03/2024;2024;3;3;1;QUILLOTA______220;220;68,48
03/03/2024;2024;3;3;2;QUILLOTA______220;220;70,05
03/03/2024;2024;3;3;3;QUILLOTA______220;220;70,26
03/03/2024;2024;3;3;4;QUILLOTA______220;220;70,26
03/03/2024;2024;3;3;5;QUILLOTA______220;220;70,26
