fecha;anio;mes;dia;hora;barra;tension;valor
01/07/2024;2024;7;1;1;ATACAMA_______220;220;51,78
01/07/2024;2024;7;1;1;CARDONES______220;220;51,85
01/07/2024;2024;7;1;1;CHARRUA_______220;220;46,63
01/07/2024;2024;7;1;1;CRUCERO_______220;220;51,57
01/07/2024;2024;7;1;1;P.AZUCAR______220;220;51,23
01/07/2024;2024;7;1;1;P.MONTT_______220;220;43,23
01/07/2024;2024;7;1;1;QUILLOTA______220;220;50,91
01/07/2024;2024;7;1;1;TARAPACA______220;220;55,06
01/07/2024;2024;7;1;2;ATACAMA_______220;220;43,65
01/07/2024;2024;7;1;2;CARDONES______220;220;43,71
01/07/2024;2024;7;1;2;CHARRUA_______220;220;39,3
01/07/2024;2024;7;1;2;CRUCERO_______220;220;43,47
01/07/2024;2024;7;1;2;P.AZUCAR______220;220;43,18
01/07/2024;2024;7;1;2;P.MONTT_______220;220;36,44
01/07/2024;2024;7;1;2;QUILLOTA______220;220;42,91
01/07/2024;2024;7;1;2;TARAPACA______220;220;46,41
01/07/2024;2024;7;1;3;ATACAMA_______220;220;29,48
01/07/2024;2024;7;1;3;CARDONES______220;220;29,52
01/07/2024;2024;7;1;3;CHARRUA_______220;220;26,54
01/07/2024;2024;7;1;3;CRUCERO_______220;220;29,35
01/07/2024;2024;7;1;3;P.AZUCAR______220;220;29,16
01/07/2024;2024;7;1;3;P.MONTT_______220;220;24,61
01/07/2024;2024;7;1;3;QUILLOTA______220;220;28,98
01/07/2024;2024;7;1;3;TARAPACA______220;220;31,34
01/07/2024;2024;7;1;4;ATACAMA_______220;220;34,22
01/07/2024;2024;7;1;4;CARDONES______220;220;34,27
01/07/2024;2024;7;1;4;CHARRUA_______220;220;30,81
01/07/2024;2024;7;1;4;CRUCERO_______220;220;34,08
01/07/2024;2024;7;1;4;P.AZUCAR______220;220;33,85
01/07/2024;2024;7;1;4;P.MONTT_______220;220;28,57
01/07/2024;2024;7;1;4;QUILLOTA______220;220;33,64
01/07/2024;2024;7;1;4;TARAPACA______220;220;36,38
01/07/2024;2024;7;1;5;ATACAMA_______220;220;37,84
01/07/2024;2024;7;1;5;CARDONES______220;220;37,89
01/07/2024;2024;7;1;5;CHARRUA_______220;220;34,07
01/07/2024;2024;7;1;5;CRUCERO_______220;220;37,68
01/07/2024;2024;7;1;5;P.AZUCAR______220;220;37,43
01/07/2024;2024;7;1;5;P.MONTT_______220;220;31,59
01/07/2024;2024;7;1;5;QUILLOTA______220;220;37,2
01/07/2024;2024;7;1;5;TARAPACA______220;220;40,23
01/07/2024;2024;7;1;6;ATACAMA_______220;220;47,31
01/07/2024;2024;7;1;6;CARDONES______220;220;47,38
01/07/2024;2024;7;1;6;CHARRUA_______220;220;42,6
01/07/2024;2024;7;1;6;CRUCERO_______220;220;47,12
01/07/2024;2024;7;1;6;P.AZUCAR______220;220;46,81
01/07/2024;2024;7;1;6;P.MONTT_______220;220;39,5
01/07/2024;2024;7;1;6;QUILLOTA______220;220;46,52
01/07/2024;2024;7;1;6;TARAPACA______220;220;50,31
01/07/2024;2024;7;1;7;ATACAMA_______220;220;66,79
01/07/2024;2024;7;1;7;CARDONES______220;220;66,88
01/07/2024;2024;7;1;7;CHARRUA_______220;220;60,15
01/07/2024;2024;7;1;7;CRUCERO_______220;220;66,52
01/07/2024;2024;7;1;7;P.AZUCAR______220;220;66,08
01/07/2024;2024;7;1;7;P.MONTT_______220;220;55,76
01/07/2024;2024;7;1;7;QUILLOTA______220;220;65,67
01/07/2024;2024;7;1;7;TARAPACA______220;220;71,02
01/07/2024;2024;7;1;8;ATACAMA_______220;220;50,47
01/07/2024;2024;7;1;8;CARDONES______220;220;50,54
01/07/2024;2024;7;1;8;CHARRUA_______220;220;45,45
01/07/2024;2024;7;1;8;CRUCERO_______220;220;50,26
01/07/2024;2024;7;1;8;P.AZUCAR______220;220;49,93
01/07/2024;2024;7;1;8;P.MONTT_______220;220;42,13
01/07/2024;2024;7;1;8;QUILLOTA______220;220;49,62
01/07/2024;2024;7;1;8;TARAPACA______220;220;53,66
