fecha;anio;mes;dia;hora;barra;tension;valor
01/04/2024;2024;4;1;1;QUILLOTA______220;220;71,24
01/04/2024;2024;4;1;2;QUILLOTA______220;220;69,92
01/04/2024;2024;4;1;3;QUILLOTA______220;220;71,03
01/04/2024;2024;4;1;4;QUILLOTA______220;220;71,32
01/04/2024;2024;4;1;5;QUILLOTA______220;220;68,51
01/04/2024;2024;4;1;6;QUILLOTA______220;220;72,53
01/04/2024;2024;4;1;7;QUILLOTA______220;220;72,53
01/04/2024;2024;4;1;8;QUILLOTA______220;220;72,53
01/04/2024;2024;4;1;9;QUILLOTA______220;220;63,85
01/04/2024;2024;4;1;10;QUILLOTA______220;220;8,07
01/04/2024;2024;4;1;11;QUILLOTA______220;220;0,0
01/04/2024;2024;4;1;12;QUILLOTA______220;220;0,0
01/04/2024;2024;4;1;13;QUILLOTA______220;220;0,0
01/04/2024;2024;4;1;14;QUILLOTA______220;220;0,0
01/04/2024;2024;4;1;15;QUILLOTA______220;220;0,0
01/04/2024;2024;4;1;16;QUILLOTA______220;220;0,0
01/04/2024;2024;4;1;17;QUILLOTA______220;220;0,0
01/04/2024;2024;4;1;18;QUILLOTA______220;220;0,0
01/04/2024;2024;4;1;19;QUILLOTA______220;220;9,12
01/04/2024;2024;4;1;20;QUILLOTA______220;220;84,25
01/04/2024;2024;4;1;21;QUILLOTA______220;220;73,63
01/04/2024;2024;4;1;22;QUILLOTA______220;220;69,16
01/04/2024;2024;4;1;23;QUILLOTA______220;220;76,94
01/04/2024;2024;4;1;24;QUILLOTA______220;220;84,76
02/04/2024;2024;4;2;1;QUILLOTA______220;220;91,5
02/04/2024;2024;4;2;2;QUILLOTA______220;220;77,92
02/04/2024;2024;4;2;3;QUILLOTA______220;220;67,45
02/04/2024;2024;4;2;4;QUILLOTA______220;220;68,27
02/04/2024;2024;4;2;5;QUILLOTA______220;220;68,27
02/04/2024;2024;4;2;6;QUILLOTA______220;220;68,27
02/04/2024;2024;4;2;7;QUILLOTA______220;220;71,59
02/04/2024;2024;4;2;8;QUILLOTA______220;220;74,12
02/04/2024;2024;4;2;9;QUILLOTA______220;220;69,02
02/04/2024;2024;4;2;10;QUILLOTA______220;220;0,0
02/04/2024;2024;4;2;11;QUILLOTA______220;220;0,0
02/04/2024;2024;4;2;12;QUILLOTA______220;220;31,35
02/04/2024;2024;4;2;13;QUILLOTA______220;220;6,76
02/04/2024;2024;4;2;14;QUILLOTA______220;220;0,0
02/04/2024;2024;4;2;15;QUILLOTA______220;220;62,02
02/04/2024;2024;4;2;16;QUILLOTA______220;220;61,29
02/04/2024;2024;4;2;17;QUILLOTA______220;220;65,32
02/04/2024;2024;4;2;18;QUILLOTA______220;220;0,0
02/04/2024;2024;4;2;19;QUILLOTA______220;220;38,69
02/04/2024;2024;4;2;20;QUILLOTA______220;220;108,09
02/04/2024;2024;4;2;21;QUILLOTA______220;220;112,24
02/04/2024;2024;4;2;22;QUILLOTA______220;220;87,89
02/04/2024;2024;4;2;23;QUILLOTA______220;220;92,65
02/04/2024;2024;4;2;24;QUILLOTA______220;220;112,22
03/04/2024;2024;4;3;1;QUILLOTA______220;220;83,97
03/04/2024;2024;4;3;2;QUILLOTA______220;220;68,7
03/04/2024;2024;4;3;3;QUILLOTA______220;220;68,7
03/04/2024;2024;4;3;4;QUILLOTA______220;220;71,16
03/04/2024;2024;4;3;5;QUILLOTA______220;220;71,42
03/04/2024;2024;4;3;6;QUILLOTA______220;220;71,42
03/04/2024;2024;4;3;7;QUILLOTA______220;220;77,21
03/04/2024;2024;4;3;8;QUILLOTA______220;220;90,93
03/04/2024;2024;4;3;9;QUILLOTA______220;220;100,6
03/04/2024;2024;4;3;10;QUILLOTA______220;220;67,29
03/04/2024;2024;4;3;11;QUILLOTA______220;220;65,25
03/04/2024;2024;4;3;12;QUILLOTA______220;220;65,22
03/04/2024;2024;4;3;13;QUILLOTA______220;220;63,91
03/04/2024;2024;4;3;14;QUILLOTA______220;220;58,23
03/04/2024;2024;4;3;15;QUILLOTA______220;220;53,38
03/04/2024;2024;4;3;16;QUILLOTA______220;220;0,0
03/04/2024;2024;4;3;17;QUILLOTA______220;220;0,0
03/04/2024;2024;4;3;18;QUILLOTA______220;220;0,0
03/04/2024;2024;4;3;19;QUILLOTA______220;220;0,0
03/04/2024;2024;4;3;20;QUILLOTA______220;220;70,95
03/04/2024;2024;4;3;21;QUILLOTA______220;220;69,32
03/04/2024;2024;4;3;22;QUILLOTA______220;220;64,72
03/04/2024;2024;4;3;23;QUILLOTA______220;220;67,82
03/04/2024;2024;4;3;24;QUILLOTA______220;220;67,17
04/04/2024;2024;4;4;1;QUILLOTA______220;220;62,74
04/04/2024;2024;4;4;2;QUILLOTA______220;220;70,07
04/04/2024;2024;4;4;3;QUILLOTA______220;220;71,51
04/04/2024;2024;4;4;4;QUILLOTA______220;220;71,51
04/04/2024;2024;4;4;5;QUILLOTA______220;220;71,51
04/04/2024;2024;4;4;6;QUILLOTA______220;220;70,46
04/04/2024;2024;4;4;7;QUILLOTA______220;220;70,46
04/04/2024;2024;4;4;8;QUILLOTA______220;220;81,11
04/04/2024;2024;4;4;9;QUILLOTA______220;220;77,16
04/04/2024;2024;4;4;10;QUILLOTA______220;220;6,57
04/04/2024;2024;4;4;11;QUILLOTA______220;220;0,0
04/04/2024;2024;4;4;12;QUILLOTA______220;220;0,0
04/04/2024;2024;4;4;13;QUILLOTA______220;220;0,0
04/04/2024;2024;4;4;14;QUILLOTA______220;220;0,0
04/04/2024;2024;4;4;15;QUILLOTA______220;220;0,0
04/04/2024;2024;4;4;16;QUILLOTA______220;220;0,0
04/04/2024;2024;4;4;17;QUILLOTA______220;220;0,0
04/04/2024;2024;4;4;18;QUILLOTA______220;220;0,0
04/04/2024;2024;4;4;19;QUILLOTA______220;220;0,0
04/04/2024;2024;4;4;20;QUILLOTA______220;220;75,21
04/04/2024;2024;4;4;21;QUILLOTA______220;220;64,55
04/04/2024;2024;4;4;22;QUILLOTA______220;220;59,71
04/04/2024;2024;4;4;23;QUILLOTA______220;220;66,71
04/04/2024;2024;4;4;24;QUILLOTA______220;220;65,35
05/04/2024;2024;4;5;1;QUILLOTA______220;220;62,01
05/04/2024;2024;4;5;2;QUILLOTA______220;220;67,56
05/04/2024;2024;4;5;3;QUILLOTA______220;220;67,64
05/04/2024;2024;4;5;4;QUILLOTA______220;220;67,64
05/04/2024;2024;4;5;5;QUILLOTA______220;220;67,64
05/04/2024;2024;4;5;6;QUILLOTA______220;220;64,13
05/04/2024;2024;4;5;7;QUILLOTA______220;220;68,46
05/04/2024;2024;4;5;8;QUILLOTA______220;220;68,67
05/04/2024;2024;4;5;9;QUILLOTA______220;220;60,55
05/04/2024;2024;4;5;10;QUILLOTA______220;220;0,0
05/04/2024;2024;4;5;11;QUILLOTA______220;220;0,0
05/04/2024;2024;4;5;12;QUILLOTA______220;220;0,0
05/04/2024;2024;4;5;13;QUILLOTA______220;220;0,0
05/04/2024;2024;4;5;14;QUILLOTA______220;220;0,0
05/04/2024;2024;4;5;15;QUILLOTA______220;220;0,0
05/04/2024;2024;4;5;16;QUILLOTA______220;220;0,0
05/04/2024;2024;4;5;17;QUILLOTA______220;220;0,0
05/04/2024;2024;4;5;18;QUILLOTA______220;220;0,0
05/04/2024;2024;4;5;19;QUILLOTA______220;220;0,0
05/04/2024;2024;4;5;20;QUILLOTA______220;220;66,1
05/04/2024;2024;4;5;21;QUILLOTA______220;220;63,03
05/04/2024;2024;4;5;22;QUILLOTA______220;220;62,96
05/04/2024;2024;4;5;23;QUILLOTA______220;220;65,93
05/04/2024;2024;4;5;24;QUILLOTA______220;220;66,21
06/04/2024;2024;4;6;1;QUILLOTA______220;220;68,03
06/04/2024;2024;4;6;2;QUILLOTA______220;220;68,76
06/04/2024;2024;4;6;3;QUILLOTA______220;220;64,75
06/04/2024;2024;4;6;4;QUILLOTA______220;220;71,53
06/04/2024;2024;4;6;5;QUILLOTA______220;220;71,53
06/04/2024;2024;4;6;6;QUILLOTA______220;220;71,53
06/04/2024;2024;4;6;7;QUILLOTA______220;220;71,53
06/04/2024;2024;4;6;8;QUILLOTA______220;220;74,7
06/04/2024;2024;4;6;9;QUILLOTA______220;220;50,44
06/04/2024;2024;4;6;10;QUILLOTA______220;220;0,0
