fecha;anio;mes;dia;hora;barra;tension;valor
01/00/2024;2024;10;1;1;ATACAMA_______220;220;74,403
01/00/2024;2024;10;1;1;CARDONES______220;220;68,404
01/00/2024;2024;10;1;1;CHARRUA_______220;220;59,33
01/00/2024;2024;10;1;1;CRUCERO_______220;220;74,321
01/00/2024;2024;10;1;1;P.AZUCAR______220;220;65,944
01/00/2024;2024;10;1;1;P.MONTT_______220;220;55,753
01/00/2024;2024;10;1;1;QUILLOTA______220;220;62,75
01/00/2024;2024;10;1;1;TARAPACA______220;220;80,659
01/00/2024;2024;10;1;8;ATACAMA_______220;220;70,211
01/00/2024;2024;10;1;8;ATACAMA_______220;220;36,007
01/00/2024;2024;10;1;8;CARDONES______220;220;64,22
01/00/2024;2024;10;1;8;CARDONES______220;220;33,779
01/00/2024;2024;10;1;8;CHARRUA_______220;220;56,298
01/00/2024;2024;10;1;8;CHARRUA_______220;220;31,481
01/00/2024;2024;10;1;8;CRUCERO_______220;220;68,998
01/00/2024;2024;10;1;8;CRUCERO_______220;220;35,342
01/00/2024;2024;10;1;8;P.AZUCAR______220;220;61,721
01/00/2024;2024;10;1;8;P.AZUCAR______220;220;33,146
01/00/2024;2024;10;1;8;P.MONTT_______220;220;60,621
01/00/2024;2024;10;1;8;P.MONTT_______220;220;34,176
01/00/2024;2024;10;1;8;QUILLOTA______220;220;59,79
01/00/2024;2024;10;1;8;QUILLOTA______220;220;33,11
01/00/2024;2024;10;1;8;TARAPACA______220;220;74,038
01/00/2024;2024;10;1;8;TARAPACA______220;220;37,494
01/00/2024;2024;10;1;9;ATACAMA_______220;220;0,0
01/00/2024;2024;10;1;9;CARDONES______220;220;0,0
01/00/2024;2024;10;1;9;CHARRUA_______220;220;0,0
01/00/2024;2024;10;1;9;CRUCERO_______220;220;0,0
01/00/2024;2024;10;1;9;P.AZUCAR______220;220;0,0
01/00/2024;2024;10;1;9;P.MONTT_______220;220;0,0
01/00/2024;2024;10;1;9;QUILLOTA______220;220;0,0
01/00/2024;2024;10;1;9;TARAPACA______220;220;0,0
01/00/2024;2024;10;1;10;ATACAMA_______220;220;0,0
01/00/2024;2024;10;1;10;CARDONES______220;220;0,0
01/00/2024;2024;10;1;10;CHARRUA_______220;220;0,0
01/00/2024;2024;10;1;10;CRUCERO_______220;220;0,0
01/00/2024;2024;10;1;10;P.AZUCAR______220;220;0,0
01/00/2024;2024;10;1;10;P.MONTT_______220;220;52,718
01/00/2024;2024;10;1;10;QUILLOTA______220;220;0,0
01/00/2024;2024;10;1;10;TARAPACA______220;220;0,0
01/00/2024;2024;10;1;13;P.MONTT_______220;220;52,188
01/00/2024;2024;10;1;15;P.MONTT_______220;220;0,0
01/00/2024;2024;10;1;17;P.MONTT_______220;220;0,0
01/00/2024;2024;10;1;19;ATACAMA_______220;220;52,579
